table,column,datatype,size,transform,d_start,d_length,d_sequence,description
b17002,b17002012,float,,^jam_float,77,,,4.00 to 4.99
b17002,b17002012_m90,float,,^jam_float,77,,,Margin of error for: B17002012
b17002,b17002013,float,,^jam_float,78,,,5.00 and over
b17002,b17002013_m90,float,,^jam_float,78,,,Margin of error for: B17002013
,,,,,,,,
c21001d,id,int,,,223,15,95,Sex By Age By Veteran Status For The Civilian Population 18 Years And Over (Asian Alone)
c21001d,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
c21001d,chariter,str,3,,3,,,Character Iteration
c21001d,sequence,int,4,,4,,,Sequence Number
c21001d,logrecno,int,7,,5,,,Logical Record Number
c21001d,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
c21001d,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
c21001d,sumlevel,int,,||row.geoid.sl,,,,Summary Level
c21001d,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
c21001d,c21001d001,float,,^jam_float,223,,,Total:
c21001d,c21001d001_m90,float,,^jam_float,223,,,Margin of error for: C21001D001
c21001d,c21001d002,float,,^jam_float,224,,,Male:
c21001d,c21001d002_m90,float,,^jam_float,224,,,Margin of error for: C21001D002
c21001d,c21001d003,float,,^jam_float,225,,,18 to 64 years:
c21001d,c21001d003_m90,float,,^jam_float,225,,,Margin of error for: C21001D003
c21001d,c21001d004,float,,^jam_float,226,,,Veteran
c21001d,c21001d004_m90,float,,^jam_float,226,,,Margin of error for: C21001D004
c21001d,c21001d005,float,,^jam_float,227,,,Nonveteran
c21001d,c21001d005_m90,float,,^jam_float,227,,,Margin of error for: C21001D005
c21001d,c21001d006,float,,^jam_float,228,,,65 years and over:
c21001d,c21001d006_m90,float,,^jam_float,228,,,Margin of error for: C21001D006
c21001d,c21001d007,float,,^jam_float,229,,,Veteran
c21001d,c21001d007_m90,float,,^jam_float,229,,,Margin of error for: C21001D007
c21001d,c21001d008,float,,^jam_float,230,,,Nonveteran
c21001d,c21001d008_m90,float,,^jam_float,230,,,Margin of error for: C21001D008
c21001d,c21001d009,float,,^jam_float,231,,,Female:
c21001d,c21001d009_m90,float,,^jam_float,231,,,Margin of error for: C21001D009
c21001d,c21001d010,float,,^jam_float,232,,,18 to 64 years:
c21001d,c21001d010_m90,float,,^jam_float,232,,,Margin of error for: C21001D010
c21001d,c21001d011,float,,^jam_float,233,,,Veteran
c21001d,c21001d011_m90,float,,^jam_float,233,,,Margin of error for: C21001D011
c21001d,c21001d012,float,,^jam_float,234,,,Nonveteran
c21001d,c21001d012_m90,float,,^jam_float,234,,,Margin of error for: C21001D012
c21001d,c21001d013,float,,^jam_float,235,,,65 years and over:
c21001d,c21001d013_m90,float,,^jam_float,235,,,Margin of error for: C21001D013
c21001d,c21001d014,float,,^jam_float,236,,,Veteran
c21001d,c21001d014_m90,float,,^jam_float,236,,,Margin of error for: C21001D014
c21001d,c21001d015,float,,^jam_float,237,,,Nonveteran
c21001d,c21001d015_m90,float,,^jam_float,237,,,Margin of error for: C21001D015
,,,,,,,,
b04005,id,int,,,7,108,21,People Reporting Multiple Ancestry
b04005,stusab,str,2,,2,,,State/U.S.-Abbreviation (USPS)
b04005,chariter,str,3,,3,,,Character Iteration
b04005,sequence,int,4,,4,,,Sequence Number
b04005,logrecno,int,7,,5,,,Logical Record Number
b04005,geoid,census.AcsGeoid,,^join_geoid,,,,Geoid from geofile
b04005,gvid,census.GVid,,||row.geoid.gvid,,,,GVid from geoid
b04005,sumlevel,int,,||row.geoid.sl,,,,Summary Level
b04005,jam_flags,str,,^jam_values,,,,Flags for converted Jam values
b04005,b04005001,float,,^jam_float,7,,,Total:
b04005,b04005001_m90,float,,^jam_float,7,,,Margin of error for: B04005001
b04005,b04005002,float,,^jam_float,8,,,Afghan
b04005,b04005002_m90,float,,^jam_float,8,,,Margin of error for: B04005002
b04005,b04005003,float,,^jam_float,9,,,Albanian
b04005,b04005003_m90,float,,^jam_float,9,,,Margin of error for: B04005003
b04005,b04005004,float,,^jam_float,10,,,Alsatian
b04005,b04005004_m90,float,,^jam_float,10,,,Margin of error for: B04005004
b04005,b04005005,float,,^jam_float,11,,,American
b04005,b04005005_m90,float,,^jam_float,11,,,Margin of error for: B04005005
b04005,b04005006,float,,^jam_float,12,,,Arab:
b04005,b04005006_m90,float,,^jam_float,12,,,Margin of error for: B04005006
b04005,b04005007,float,,^jam_float,13,,,Egyptian
b04005,b04005007_m90,float,,^jam_float,13,,,Margin of error for: B04005007
b04005,b04005008,float,,^jam_float,14,,,Iraqi
b04005,b04005008_m90,float,,^jam_float,14,,,Margin of error for: B04005008
b04005,b04005009,float,,^jam_float,15,,,Jordanian
b04005,b04005009_m90,float,,^jam_float,15,,,Margin of error for: B04005009
b04005,b04005010,float,,^jam_float,16,,,Lebanese
b04005,b04005010_m90,float,,^jam_float,16,,,Margin of error for: B04005010
b04005,b04005011,float,,^jam_float,17,,,Moroccan
b04005,b04005011_m90,float,,^jam_float,17,,,Margin of error for: B04005011
b04005,b04005012,float,,^jam_float,18,,,Palestinian
b04005,b04005012_m90,float,,^jam_float,18,,,Margin of error for: B04005012
b04005,b04005013,float,,^jam_float,19,,,Syrian
b04005,b04005013_m90,float,,^jam_float,19,,,Margin of error for: B04005013
b04005,b04005014,float,,^jam_float,20,,,Arab
b04005,b04005014_m90,float,,^jam_float,20,,,Margin of error for: B04005014
b04005,b04005015,float,,^jam_float,21,,,Other Arab
b04005,b04005015_m90,float,,^jam_float,21,,,Margin of error for: B04005015
b04005,b04005016,float,,^jam_float,22,,,Armenian
b04005,b04005016_m90,float,,^jam_float,22,,,Margin of error for: B04005016
b04005,b04005017,float,,^jam_float,23,,,Assyrian/Chaldean/Syriac
b04005,b04005017_m90,float,,^jam_float,23,,,Margin of error for: B04005017
b04005,b04005018,float,,^jam_float,24,,,Australian
b04005,b04005018_m90,float,,^jam_float,24,,,Margin of error for: B04005018
b04005,b04005019,float,,^jam_float,25,,,Austrian
b04005,b04005019_m90,float,,^jam_float,25,,,Margin of error for: B04005019
b04005,b04005020,float,,^jam_float,26,,,Basque
b04005,b04005020_m90,float,,^jam_float,26,,,Margin of error for: B04005020
b04005,b04005021,float,,^jam_float,27,,,Belgian
b04005,b04005021_m90,float,,^jam_float,27,,,Margin of error for: B04005021
b04005,b04005022,float,,^jam_float,28,,,Brazilian
b04005,b04005022_m90,float,,^jam_float,28,,,Margin of error for: B04005022
b04005,b04005023,float,,^jam_float,29,,,British
b04005,b04005023_m90,float,,^jam_float,29,,,Margin of error for: B04005023
b04005,b04005024,float,,^jam_float,30,,,Bulgarian
b04005,b04005024_m90,float,,^jam_float,30,,,Margin of error for: B04005024
b04005,b04005025,float,,^jam_float,31,,,Cajun
b04005,b04005025_m90,float,,^jam_float,31,,,Margin of error for: B04005025
b04005,b04005026,float,,^jam_float,32,,,Canadian
b04005,b04005026_m90,float,,^jam_float,32,,,Margin of error for: B04005026
b04005,b04005027,float,,^jam_float,33,,,Carpatho Rusyn
b04005,b04005027_m90,float,,^jam_float,33,,,Margin of error for: B04005027
b04005,b04005028,float,,^jam_float,34,,,Celtic
b04005,b04005028_m90,float,,^jam_float,34,,,Margin of error for: B04005028
b04005,b04005029,float,,^jam_float,35,,,Croatian
b04005,b04005029_m90,float,,^jam_float,35,,,Margin of error for: B04005029
b04005,b04005030,float,,^jam_float,36,,,Cypriot
b04005,b04005030_m90,float,,^jam_float,36,,,Margin of error for: B04005030
b04005,b04005031,float,,^jam_float,37,,,Czech
b04005,b04005031_m90,float,,^jam_float,37,,,Margin of error for: B04005031
b04005,b04005032,float,,^jam_float,38,,,Czechoslovakian
b04005,b04005032_m90,float,,^jam_float,38,,,Margin of error for: B04005032
b04005,b04005033,float,,^jam_float,39,,,Danish
b04005,b04005033_m90,float,,^jam_float,39,,,Margin of error for: B04005033
b04005,b04005034,float,,^jam_float,40,,,Dutch
b04005,b04005034_m90,float,,^jam_float,40,,,Margin of error for: B04005034
b04005,b04005035,float,,^jam_float,41,,,Eastern European
b04005,b04005035_m90,float,,^jam_float,41,,,Margin of error for: B04005035
b04005,b04005036,float,,^jam_float,42,,,English
b04005,b04005036_m90,float,,^jam_float,42,,,Margin of error for: B04005036
b04005,b04005037,float,,^jam_float,43,,,Estonian
b04005,b04005037_m90,float,,^jam_float,43,,,Margin of error for: B04005037
b04005,b04005038,float,,^jam_float,44,,,European
b04005,b04005038_m90,float,,^jam_float,44,,,Margin of error for: B04005038
b04005,b04005039,float,,^jam_float,45,,,Finnish
b04005,b04005039_m90,float,,^jam_float,45,,,Margin of error for: B04005039
b04005,b04005040,float,,^jam_float,46,,,French (except Basque)
b04005,b04005040_m90,float,,^jam_float,46,,,Margin of error for: B04005040
b04005,b04005041,float,,^jam_float,47,,,French Canadian
b04005,b04005041_m90,float,,^jam_float,47,,,Margin of error for: B04005041
b04005,b04005042,float,,^jam_float,48,,,German
b04005,b04005042_m90,float,,^jam_float,48,,,Margin of error for: B04005042
b04005,b04005043,float,,^jam_float,49,,,German Russian
b04005,b04005043_m90,float,,^jam_float,49,,,Margin of error for: B04005043
b04005,b04005044,float,,^jam_float,50,,,Greek
b04005,b04005044_m90,float,,^jam_float,50,,,Margin of error for: B04005044
b04005,b04005045,float,,^jam_float,51,,,Guyanese
b04005,b04005045_m90,float,,^jam_float,51,,,Margin of error for: B04005045
b04005,b04005046,float,,^jam_float,52,,,Hungarian
b04005,b04005046_m90,float,,^jam_float,52,,,Margin of error for: B04005046
b04005,b04005047,float,,^jam_float,53,,,Icelander
b04005,b04005047_m90,float,,^jam_float,53,,,Margin of error for: B04005047
b04005,b04005048,float,,^jam_float,54,,,Iranian
b04005,b04005048_m90,float,,^jam_float,54,,,Margin of error for: B04005048
b04005,b04005049,float,,^jam_float,55,,,Irish
b04005,b04005049_m90,float,,^jam_float,55,,,Margin of error for: B04005049
b04005,b04005050,float,,^jam_float,56,,,Israeli
b04005,b04005050_m90,float,,^jam_float,56,,,Margin of error for: B04005050
b04005,b04005051,float,,^jam_float,57,,,Italian
b04005,b04005051_m90,float,,^jam_float,57,,,Margin of error for: B04005051
b04005,b04005052,float,,^jam_float,58,,,Latvian
b04005,b04005052_m90,float,,^jam_float,58,,,Margin of error for: B04005052
b04005,b04005053,float,,^jam_float,59,,,Lithuanian
b04005,b04005053_m90,float,,^jam_float,59,,,Margin of error for: B04005053
b04005,b04005054,float,,^jam_float,60,,,Luxemburger
b04005,b04005054_m90,float,,^jam_float,60,,,Margin of error for: B04005054
b04005,b04005055,float,,^jam_float,61,,,Macedonian
b04005,b04005055_m90,float,,^jam_float,61,,,Margin of error for: B04005055
b04005,b04005056,float,,^jam_float,62,,,Maltese
b04005,b04005056_m90,float,,^jam_float,62,,,Margin of error for: B04005056
b04005,b04005057,float,,^jam_float,63,,,New Zealander
b04005,b04005057_m90,float,,^jam_float,63,,,Margin of error for: B04005057
b04005,b04005058,float,,^jam_float,64,,,Northern European
b04005,b04005058_m90,float,,^jam_float,64,,,Margin of error for: B04005058
b04005,b04005059,float,,^jam_float,65,,,Norwegian
b04005,b04005059_m90,float,,^jam_float,65,,,Margin of error for: B04005059
b04005,b04005060,float,,^jam_float,66,,,Pennsylvania German
b04005,b04005060_m90,float,,^jam_float,66,,,Margin of error for: B04005060
b04005,b04005061,float,,^jam_float,67,,,Polish
b04005,b04005061_m90,float,,^jam_float,67,,,Margin of error for: B04005061
b04005,b04005062,float,,^jam_float,68,,,Portuguese
b04005,b04005062_m90,float,,^jam_float,68,,,Margin of error for: B04005062
b04005,b04005063,float,,^jam_float,69,,,Romanian
b04005,b04005063_m90,float,,^jam_float,69,,,Margin of error for: B04005063
b04005,b04005064,float,,^jam_float,70,,,Russian
b04005,b04005064_m90,float,,^jam_float,70,,,Margin of error for: B04005064
b04005,b04005065,float,,^jam_float,71,,,Scandinavian
b04005,b04005065_m90,float,,^jam_float,71,,,Margin of error for: B04005065
b04005,b04005066,float,,^jam_float,72,,,Scotch-Irish
b04005,b04005066_m90,float,,^jam_float,72,,,Margin of error for: B04005066
b04005,b04005067,float,,^jam_float,73,,,Scottish
b04005,b04005067_m90,float,,^jam_float,73,,,Margin of error for: B04005067
b04005,b04005068,float,,^jam_float,74,,,Serbian
b04005,b04005068_m90,float,,^jam_float,74,,,Margin of error for: B04005068
b04005,b04005069,float,,^jam_float,75,,,Slavic
b04005,b04005069_m90,float,,^jam_float,75,,,Margin of error for: B04005069
b04005,b04005070,float,,^jam_float,76,,,Slovak
b04005,b04005070_m90,float,,^jam_float,76,,,Margin of error for: B04005070
b04005,b04005071,float,,^jam_float,77,,,Slovene
b04005,b04005071_m90,float,,^jam_float,77,,,Margin of error for: B04005071
b04005,b04005072,float,,^jam_float,78,,,Soviet Union
b04005,b04005072_m90,float,,^jam_float,78,,,Margin of error for: B04005072
b04005,b04005073,float,,^jam_float,79,,,Subsaharan African:
b04005,b04005073_m90,float,,^jam_float,79,,,Margin of error for: B04005073
b04005,b04005074,float,,^jam_float,80,,,Cape Verdean
b04005,b04005074_m90,float,,^jam_float,80,,,Margin of error for: B04005074
b04005,b04005075,float,,^jam_float,81,,,Ethiopian
b04005,b04005075_m90,float,,^jam_float,81,,,Margin of error for: B04005075
b04005,b04005076,float,,^jam_float,82,,,Ghanaian
b04005,b04005076_m90,float,,^jam_float,82,,,Margin of error for: B04005076
b04005,b04005077,float,,^jam_float,83,,,Kenyan
b04005,b04005077_m90,float,,^jam_float,83,,,Margin of error for: B04005077
b04005,b04005078,float,,^jam_float,84,,,Liberian
b04005,b04005078_m90,float,,^jam_float,84,,,Margin of error for: B04005078
b04005,b04005079,float,,^jam_float,85,,,Nigerian
b04005,b04005079_m90,float,,^jam_float,85,,,Margin of error for: B04005079
b04005,b04005080,float,,^jam_float,86,,,Senegalese
b04005,b04005080_m90,float,,^jam_float,86,,,Margin of error for: B04005080
b04005,b04005081,float,,^jam_float,87,,,Sierra Leonean
b04005,b04005081_m90,float,,^jam_float,87,,,Margin of error for: B04005081
b04005,b04005082,float,,^jam_float,88,,,Somalian
b04005,b04005082_m90,float,,^jam_float,88,,,Margin of error for: B04005082
b04005,b04005083,float,,^jam_float,89,,,South African
b04005,b04005083_m90,float,,^jam_float,89,,,Margin of error for: B04005083
b04005,b04005084,float,,^jam_float,90,,,Sudanese
b04005,b04005084_m90,float,,^jam_float,90,,,Margin of error for: B04005084
b04005,b04005085,float,,^jam_float,91,,,Ugandan
b04005,b04005085_m90,float,,^jam_float,91,,,Margin of error for: B04005085
b04005,b04005086,float,,^jam_float,92,,,Zimbabwean
b04005,b04005086_m90,float,,^jam_float,92,,,Margin of error for: B04005086
b04005,b04005087,float,,^jam_float,93,,,African
b04005,b04005087_m90,float,,^jam_float,93,,,Margin of error for: B04005087
b04005,b04005088,float,,^jam_float,94,,,Other Subsaharan African
b04005,b04005088_m90,float,,^jam_float,94,,,Margin of error for: B04005088
b04005,b04005089,float,,^jam_float,95,,,Swedish
b04005,b04005089_m90,float,,^jam_float,95,,,Margin of error for: B04005089
b04005,b04005090,float,,^jam_float,96,,,Swiss
b04005,b04005090_m90,float,,^jam_float,96,,,Margin of error for: B04005090
b04005,b04005091,float,,^jam_float,97,,,Turkish
b04005,b04005091_m90,float,,^jam_float,97,,,Margin of error for: B04005091
b04005,b04005092,float,,^jam_float,98,,,Ukrainian
b04005,b04005092_m90,float,,^jam_float,98,,,Margin of error for: B04005092
b04005,b04005093,float,,^jam_float,99,,,Welsh
b04005,b04005093_m90,float,,^jam_float,99,,,Margin of error for: B04005093
b04005,b04005094,float,,^jam_float,100,,,West Indian (except Hispanic groups):
b04005,b04005094_m90,float,,^jam_float,100,,,Margin of error for: B04005094
b04005,b04005095,float,,^jam_float,101,,,Bahamian
b04005,b04005095_m90,float,,^jam_float,101,,,Margin of error for: B04005095
b04005,b04005096,float,,^jam_float,102,,,Barbadian
b04005,b04005096_m90,float,,^jam_float,102,,,Margin of error for: B04005096
b04005,b04005097,float,,^jam_float,103,,,Belizean
b04005,b04005097_m90,float,,^jam_float,103,,,Margin of error for: B04005097
b04005,b04005098,float,,^jam_float,104,,,Bermudan
b04005,b04005098_m90,float,,^jam_float,104,,,Margin of error for: B04005098
b04005,b04005099,float,,^jam_float,105,,,British West Indian
b04005,b04005099_m90,float,,^jam_float,105,,,Margin of error for: B04005099
b04005,b04005100,float,,^jam_float,106,,,Dutch West Indian
b04005,b04005100_m90,float,,^jam_float,106,,,Margin of error for: B04005100
b04005,b04005101,float,,^jam_float,107,,,Haitian
b04005,b04005101_m90,float,,^jam_float,107,,,Margin of error for: B04005101
b04005,b04005102,float,,^jam_float,108,,,Jamaican
b04005,b04005102_m90,float,,^jam_float,108,,,Margin of error for: B04005102
b04005,b04005103,float,,^jam_float,109,,,Trinidadian and Tobagonian
b04005,b04005103_m90,float,,^jam_float,109,,,Margin of error for: B04005103
b04005,b04005104,float,,^jam_float,110,,,U.S. Virgin Islander
b04005,b04005104_m90,float,,^jam_float,110,,,Margin of error for: B04005104
